Regional Team Code,Regional Team Name,Provider Code,Provider Name,Diagnostic ID,Diagnostic Test Name, Total Waiting List , Number waiting 6+ Weeks , Number waiting 13+ Weeks , Percentage waiting 6+ weeks , 0 <01 weeks , 01 <02 weeks , 02 <03 weeks , 03 <04 weeks , 04 <05 weeks , 05 <06 weeks , 06 <07 weeks , 07 <08 weeks , 08 <09 weeks , 09 <10 weeks , 10 <11 weeks , 11 <12 weeks , 12 <13 weeks , 13+ weeks ,, Planned tests / procedures , Unscheduled tests / procedures , Waiting list tests / procedures (excluding planned) 
Y59,South East Commissioning Region,RN7,Dartford and Gravesham NHS Trust,2,Computed Tomography,684,0,0,0.00%,390,202,53,28,9,2,0,0,0,0,0,0,0,0,,"2,521",672,"2,507"
Y59,South East Commissioning Region,RN7,Dartford and Gravesham NHS Trust,3,Non-obstetric Ultrasound,"2,479",9,2,0.40%,991,688,449,248,70,24,2,2,1,1,0,0,1,2,,769,167,"3,315"
Y59,South East Commissioning Region,RN7,Dartford and Gravesham NHS Trust,4,Barium Enema,42,1,0,2.40%,20,8,9,1,2,1,0,0,1,0,0,0,0,0,,135,5,43
Y59,South East Commissioning Region,RN7,Dartford and Gravesham NHS Trust,5,DEXA Scan,154,0,0,0.00%,73,52,27,0,1,1,0,0,0,0,0,0,0,0,,0,8,206
Y59,South East Commissioning Region,RN7,Dartford and Gravesham NHS Trust,7,Cardiology - Echocardiography,308,49,28,15.90%,126,85,22,11,10,5,2,3,0,4,7,2,3,28,,8,0,644
Y59,South East Commissioning Region,RN7,Dartford and Gravesham NHS Trust,9,Neurophysiology - Peripheral Neurophysiology,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2
Y59,South East Commissioning Region,RN7,Dartford and Gravesham NHS Trust,11,Urodynamics - Pressures & Flows,19,16,15,84.20%,0,2,0,0,1,0,1,0,0,0,0,0,0,15,,0,0,20
Y59,South East Commissioning Region,RN7,Dartford and Gravesham NHS Trust,12,Colonoscopy,257,10,3,3.90%,70,74,36,42,19,6,1,2,1,0,1,1,1,3,,0,54,340
Y59,South East Commissioning Region,RN7,Dartford and Gravesham NHS Trust,13,Flexi Sigmoidoscopy,71,0,0,0.00%,17,22,18,6,8,0,0,0,0,0,0,0,0,0,,2,17,88
Y59,South East Commissioning Region,RN7,Dartford and Gravesham NHS Trust,14,Cystoscopy,207,10,6,4.80%,28,28,35,37,42,27,1,2,0,0,0,1,0,6,,0,54,241
Y59,South East Commissioning Region,RN7,Dartford and Gravesham NHS Trust,15,Gastroscopy,182,2,0,1.10%,62,45,30,27,11,5,0,1,1,0,0,0,0,0,,5,41,260
Y59,South East Commissioning Region,RN7,Dartford and Gravesham NHS Trust,16,Total,"5,611",99,54,1.80%,"2,313","1,542",833,492,230,102,7,12,4,5,8,4,5,54,,"3,471","1,103","10,276"
Y59,South East Commissioning Region,NGD01,Diagnostic Ultrasound Services,3,Non-obstetric Ultrasound,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,"1,649"
Y59,South East Commissioning Region,NGD01,Diagnostic Ultrasound Services,16,Total,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,"1,649"
Y59,South East Commissioning Region,NNE,Dorking Healthcare Limited (DHC),3,Non-obstetric Ultrasound,702,13,0,1.90%,107,163,183,128,83,25,9,1,3,0,0,0,0,0,,59,0,618
Y59,South East Commissioning Region,NNE,Dorking Healthcare Limited (DHC),6,Audiology - Audiology Assessments,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,93,0,0
Y59,South East Commissioning Region,NNE,Dorking Healthcare Limited (DHC),7,Cardiology - Echocardiography,103,1,0,1.00%,43,39,11,5,4,0,0,0,1,0,0,0,0,0,,24,0,158
Y59,South East Commissioning Region,NNE,Dorking Healthcare Limited (DHC),9,Neurophysiology - Peripheral Neurophysiology,9,0,0,0.00%,1,4,1,2,0,1,0,0,0,0,0,0,0,0,,0,0,29
Y59,South East Commissioning Region,NNE,Dorking Healthcare Limited (DHC),10,Respiratory physiology - Sleep Studies,8,0,0,0.00%,2,3,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,4
Y59,South East Commissioning Region,NNE,Dorking Healthcare Limited (DHC),11,Urodynamics - Pressures & Flows,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,0,0
Y59,South East Commissioning Region,NNE,Dorking Healthcare Limited (DHC),16,Total,822,14,0,1.70%,153,209,196,137,87,26,9,1,4,0,0,0,0,0,,182,0,809
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,1,Magnetic Resonance Imaging,"7,242","1,136",392,15.70%,"1,512","1,067","1,235","1,003",729,560,280,146,102,68,68,48,32,392,,0,0,"7,190"
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,2,Computed Tomography,"3,503",153,5,4.40%,"1,246",810,577,353,224,140,34,40,31,21,13,7,2,5,,0,0,"8,635"
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,3,Non-obstetric Ultrasound,"2,489",312,72,12.50%,857,451,380,202,165,122,76,53,30,32,27,16,6,72,,0,0,"4,782"
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,4,Barium Enema,262,122,53,46.60%,34,33,17,20,13,23,12,8,10,8,11,12,8,53,,0,0,0
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,5,DEXA Scan,288,57,47,19.80%,130,55,33,10,1,2,1,1,0,0,5,2,1,47,,0,0,350
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,6,Audiology - Audiology Assessments,196,97,40,49.50%,33,13,11,22,3,17,13,11,6,4,8,10,5,40,,0,0,85
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,7,Cardiology - Echocardiography,"1,116",515,338,46.10%,25,107,205,136,59,69,65,34,28,16,10,9,15,338,,0,0,539
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,235,0,0,0.00%,94,62,65,10,2,2,0,0,0,0,0,0,0,0,,0,0,156
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,757,385,28,50.90%,30,41,79,74,77,71,51,67,63,44,65,35,32,28,,0,0,0
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,11,Urodynamics - Pressures & Flows,87,9,1,10.30%,24,11,8,13,6,16,3,2,2,0,0,1,0,1,,0,0,0
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,12,Colonoscopy,437,62,17,14.20%,117,116,80,23,27,12,16,5,6,9,3,3,3,17,,0,0,590
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,13,Flexi Sigmoidoscopy,196,31,10,15.80%,42,43,39,16,13,12,8,4,3,1,2,3,0,10,,0,0,167
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,14,Cystoscopy,254,0,0,0.00%,104,88,40,12,8,2,0,0,0,0,0,0,0,0,,0,0,6
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,15,Gastroscopy,588,65,12,11.10%,178,139,81,56,37,32,9,17,10,7,5,3,2,12,,0,0,584
Y59,South East Commissioning Region,RVV,East Kent Hospitals University NHS Foundation Trust,16,Total,"17,650","2,944","1,015",16.70%,"4,426","3,036","2,850","1,950","1,364","1,080",568,388,291,210,217,149,106,"1,015",,0,0,"23,084"
Y59,South East Commissioning Region,RXC,East Sussex Healthcare NHS Trust,1,Magnetic Resonance Imaging,"1,945",60,21,3.10%,662,550,373,152,93,55,13,3,12,6,1,2,2,21,,164,191,"2,009"
Y59,South East Commissioning Region,RXC,East Sussex Healthcare NHS Trust,2,Computed Tomography,"2,125",63,26,3.00%,791,470,359,210,146,86,11,6,8,6,3,2,1,26,,614,"3,056","2,083"
Y59,South East Commissioning Region,RXC,East Sussex Healthcare NHS Trust,3,Non-obstetric Ultrasound,"1,717",15,1,0.90%,754,535,264,93,32,24,5,6,0,3,0,0,0,1,,310,532,"2,809"
Y59,South East Commissioning Region,RXC,East Sussex Healthcare NHS Trust,6,Audiology - Audiology Assessments,334,35,1,10.50%,35,63,80,64,32,25,15,14,2,2,1,0,0,1,,0,0,977
Y59,South East Commissioning Region,RXC,East Sussex Healthcare NHS Trust,7,Cardiology - Echocardiography,"1,229",536,110,43.60%,116,102,124,142,131,78,60,100,76,69,73,35,13,110,,237,283,802
Y59,South East Commissioning Region,RXC,East Sussex Healthcare NHS Trust,10,Respiratory physiology - Sleep Studies,17,2,0,11.80%,5,1,4,1,3,1,2,0,0,0,0,0,0,0,,1,3,116
Y59,South East Commissioning Region,RXC,East Sussex Healthcare NHS Trust,11,Urodynamics - Pressures & Flows,82,36,18,43.90%,4,6,8,12,9,7,3,2,9,2,2,0,0,18,,0,0,34
Y59,South East Commissioning Region,RXC,East Sussex Healthcare NHS Trust,12,Colonoscopy,282,8,3,2.80%,135,64,21,24,16,14,2,1,1,1,0,0,0,3,,69,1,434
Y59,South East Commissioning Region,RXC,East Sussex Healthcare NHS Trust,13,Flexi Sigmoidoscopy,54,1,1,1.90%,18,20,8,2,5,0,0,0,0,0,0,0,0,1,,19,4,84
Y59,South East Commissioning Region,RXC,East Sussex Healthcare NHS Trust,14,Cystoscopy,55,19,13,34.50%,5,3,13,5,3,7,2,2,1,1,0,0,0,13,,0,3,396
Y59,South East Commissioning Region,RXC,East Sussex Healthcare NHS Trust,15,Gastroscopy,281,9,2,3.20%,98,58,37,44,15,20,2,2,1,1,0,1,0,2,,46,23,357
Y59,South East Commissioning Region,RXC,East Sussex Healthcare NHS Trust,16,Total,"8,121",784,196,9.70%,"2,623","1,872","1,291",749,485,317,115,136,110,91,80,40,16,196,,"1,460","4,096","10,101"
Y59,South East Commissioning Region,NRK,Eastbourne Healthcare Partnership,3,Non-obstetric Ultrasound,38,0,0,0.00%,37,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,385
Y59,South East Commissioning Region,NRK,Eastbourne Healthcare Partnership,4,Barium Enema,40,0,0,0.00%,17,10,9,4,0,0,0,0,0,0,0,0,0,0,,0,0,0
Y59,South East Commissioning Region,NRK,Eastbourne Healthcare Partnership,5,DEXA Scan,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,591
Y59,South East Commissioning Region,NRK,Eastbourne Healthcare Partnership,16,Total,78,0,0,0.00%,54,11,9,4,0,0,0,0,0,0,0,0,0,0,,0,0,976
Y59,South East Commissioning Region,NVM,Epsomedical Group,3,Non-obstetric Ultrasound,147,3,0,2.00%,23,44,30,28,9,10,1,1,0,1,0,0,0,0,,4,4,164
Y59,South East Commissioning Region,NVM,Epsomedical Group,5,DEXA Scan,13,0,0,0.00%,8,2,1,2,0,0,0,0,0,0,0,0,0,0,,18,1,69
Y59,South East Commissioning Region,NVM,Epsomedical Group,6,Audiology - Audiology Assessments,24,4,0,16.70%,4,0,7,5,2,2,2,2,0,0,0,0,0,0,,54,1,7
Y59,South East Commissioning Region,NVM,Epsomedical Group,12,Colonoscopy,12,0,0,0.00%,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,10,1,52
Y59,South East Commissioning Region,NVM,Epsomedical Group,13,Flexi Sigmoidoscopy,5,0,0,0.00%,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,12
Y59,South East Commissioning Region,NVM,Epsomedical Group,14,Cystoscopy,10,0,0,0.00%,3,2,4,0,1,0,0,0,0,0,0,0,0,0,,5,3,18
Y59,South East Commissioning Region,NVM,Epsomedical Group,15,Gastroscopy,25,0,0,0.00%,15,8,0,1,0,1,0,0,0,0,0,0,0,0,,17,0,86
Y59,South East Commissioning Region,NVM,Epsomedical Group,16,Total,236,7,0,3.00%,63,61,44,36,12,13,3,3,0,1,0,0,0,0,,109,11,408
Y59,South East Commissioning Region,NDJ,First Community Health and Care CIC,6,Audiology - Audiology Assessments,571,333,98,58.30%,28,29,54,51,39,37,42,46,30,26,32,32,27,98,,200,0,0
Y59,South East Commissioning Region,NDJ,First Community Health and Care CIC,16,Total,571,333,98,58.30%,28,29,54,51,39,37,42,46,30,26,32,32,27,98,,200,0,0
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,1,Magnetic Resonance Imaging,"1,515",26,3,1.70%,597,421,271,104,63,33,13,4,4,1,1,0,0,3,,132,170,"2,518"
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,2,Computed Tomography,"1,906",16,1,0.80%,666,482,387,235,63,57,8,2,3,2,0,0,0,1,,135,"2,972","3,333"
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,3,Non-obstetric Ultrasound,"5,122",92,11,1.80%,"1,670","1,385",990,571,218,196,45,16,7,6,2,3,2,11,,229,478,"6,390"
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,4,Barium Enema,137,15,0,10.90%,30,34,19,12,18,9,8,6,0,1,0,0,0,0,,0,0,77
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,5,DEXA Scan,485,0,0,0.00%,164,108,95,85,32,1,0,0,0,0,0,0,0,0,,20,0,539
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,6,Audiology - Audiology Assessments,725,382,108,52.70%,37,61,96,29,68,52,81,40,47,33,37,21,15,108,,0,0,106
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,7,Cardiology - Echocardiography,"1,146",164,5,14.30%,275,245,208,162,53,39,74,56,13,10,2,2,2,5,,163,194,"1,596"
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,8,Cardiology - Electrophysiology,15,4,3,26.70%,2,2,2,2,2,1,1,0,0,0,0,0,0,3,,0,0,0
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,232,2,1,0.90%,46,50,63,43,21,7,0,0,1,0,0,0,0,1,,0,1,184
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,"1,019",625,328,61.30%,90,72,61,44,61,66,41,34,57,42,32,58,33,328,,0,0,92
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,11,Urodynamics - Pressures & Flows,9,4,4,44.40%,3,0,0,0,1,1,0,0,0,0,0,0,0,4,,0,0,8
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,12,Colonoscopy,488,28,0,5.70%,181,94,65,58,35,27,13,6,7,2,0,0,0,0,,0,0,693
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,13,Flexi Sigmoidoscopy,191,10,0,5.20%,64,31,30,34,12,10,6,2,2,0,0,0,0,0,,0,4,340
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,14,Cystoscopy,199,9,1,4.50%,75,60,36,11,5,3,3,1,1,0,1,0,2,1,,137,0,323
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,15,Gastroscopy,639,38,0,5.90%,197,101,93,71,76,63,28,8,2,0,0,0,0,0,,0,5,910
Y59,South East Commissioning Region,RDU,Frimley Health NHS Foundation Trust,16,Total,"13,828","1,415",465,10.20%,"4,097","3,146","2,416","1,461",728,565,321,175,144,97,75,84,54,465,,816,"3,824","17,109"
Y59,South East Commissioning Region,NT417,Goring Hall Hospital,1,Magnetic Resonance Imaging,7,0,0,0.00%,6,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,36
Y59,South East Commissioning Region,NT417,Goring Hall Hospital,2,Computed Tomography,2,0,0,0.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,32
Y59,South East Commissioning Region,NT417,Goring Hall Hospital,3,Non-obstetric Ultrasound,20,1,0,5.00%,6,6,7,0,0,0,1,0,0,0,0,0,0,0,,0,0,18
Y59,South East Commissioning Region,NT417,Goring Hall Hospital,13,Flexi Sigmoidoscopy,3,0,0,0.00%,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3
Y59,South East Commissioning Region,NT417,Goring Hall Hospital,14,Cystoscopy,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3
Y59,South East Commissioning Region,NT417,Goring Hall Hospital,15,Gastroscopy,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2
Y59,South East Commissioning Region,NT417,Goring Hall Hospital,16,Total,32,1,0,3.10%,14,10,7,0,0,0,1,0,0,0,0,0,0,0,,0,0,94
Y59,South East Commissioning Region,ATK,GP Health Partners Ltd,7,Cardiology - Echocardiography,76,12,0,15.80%,24,24,1,13,2,0,4,2,3,1,1,0,1,0,,0,0,109
Y59,South East Commissioning Region,ATK,GP Health Partners Ltd,16,Total,76,12,0,15.80%,24,24,1,13,2,0,4,2,3,1,1,0,1,0,,0,0,109
Y59,South East Commissioning Region,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,1,Magnetic Resonance Imaging,"1,074",3,0,0.30%,266,266,264,181,78,16,1,1,1,0,0,0,0,0,,623,0,741
Y59,South East Commissioning Region,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,2,Computed Tomography,343,1,0,0.30%,120,118,73,22,6,3,0,0,0,1,0,0,0,0,,0,0,850
Y59,South East Commissioning Region,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,3,Non-obstetric Ultrasound,987,3,1,0.30%,277,252,253,117,70,15,0,1,1,0,0,0,0,1,,0,0,"1,314"
Y59,South East Commissioning Region,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,5,DEXA Scan,118,0,0,0.00%,42,36,34,4,1,1,0,0,0,0,0,0,0,0,,0,0,155
Y59,South East Commissioning Region,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,6,Audiology - Audiology Assessments,93,0,0,0.00%,7,30,25,16,11,4,0,0,0,0,0,0,0,0,,0,0,180
Y59,South East Commissioning Region,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,7,Cardiology - Echocardiography,110,61,28,55.50%,1,14,7,8,7,12,6,0,2,4,3,9,9,28,,10,0,221
Y59,South East Commissioning Region,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,12,Colonoscopy,31,1,1,3.20%,7,11,8,3,1,0,0,0,0,0,0,0,0,1,,7,0,64
Y59,South East Commissioning Region,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,13,Flexi Sigmoidoscopy,17,0,0,0.00%,3,3,4,5,2,0,0,0,0,0,0,0,0,0,,1,0,13
Y59,South East Commissioning Region,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,15,Gastroscopy,111,11,0,9.90%,22,17,18,21,8,14,5,4,1,1,0,0,0,0,,8,0,70
Y59,South East Commissioning Region,RW1,Hampshire and Isle of Wight Healthcare NHS Foundation Trust,16,Total,"2,884",80,30,2.80%,745,747,686,377,184,65,12,6,5,6,3,9,9,30,,649,0,"3,608"
Y59,South East Commissioning Region,NT418,Hampshire Clinic,1,Magnetic Resonance Imaging,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,65
Y59,South East Commissioning Region,NT418,Hampshire Clinic,2,Computed Tomography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,26
Y59,South East Commissioning Region,NT418,Hampshire Clinic,3,Non-obstetric Ultrasound,15,0,0,0.00%,10,4,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,28
Y59,South East Commissioning Region,NT418,Hampshire Clinic,5,DEXA Scan,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1
Y59,South East Commissioning Region,NT418,Hampshire Clinic,12,Colonoscopy,4,0,0,0.00%,1,0,2,0,1,0,0,0,0,0,0,0,0,0,,0,0,14
Y59,South East Commissioning Region,NT418,Hampshire Clinic,13,Flexi Sigmoidoscopy,3,0,0,0.00%,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,2
Y59,South East Commissioning Region,NT418,Hampshire Clinic,14,Cystoscopy,6,0,0,0.00%,2,2,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,10
Y59,South East Commissioning Region,NT418,Hampshire Clinic,15,Gastroscopy,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4
Y59,South East Commissioning Region,NT418,Hampshire Clinic,16,Total,28,0,0,0.00%,14,7,4,1,2,0,0,0,0,0,0,0,0,0,,0,0,150
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,1,Magnetic Resonance Imaging,"2,487",508,54,20.40%,540,404,344,304,166,221,161,148,83,28,13,13,8,54,,112,280,"1,447"
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,2,Computed Tomography,"1,285",117,4,9.10%,580,301,127,86,27,47,38,20,20,13,15,6,1,4,,512,"2,814","1,928"
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,3,Non-obstetric Ultrasound,"5,508","2,099",53,38.10%,666,762,630,523,381,447,481,498,485,279,181,86,36,53,,329,629,"3,484"
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,4,Barium Enema,66,1,1,1.50%,18,14,12,13,6,2,0,0,0,0,0,0,0,1,,1,3,40
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,5,DEXA Scan,524,238,4,45.40%,27,20,30,69,68,72,71,75,17,7,36,27,1,4,,20,1,214
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,6,Audiology - Audiology Assessments,800,46,3,5.80%,201,157,169,127,57,43,14,14,7,4,0,2,2,3,,0,0,766
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,7,Cardiology - Echocardiography,687,29,21,4.20%,166,127,117,101,92,55,3,2,2,1,0,0,0,21,,131,0,702
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,179,38,3,21.20%,34,16,15,23,15,38,8,5,0,5,6,10,1,3,,0,0,0
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,11,Urodynamics - Pressures & Flows,106,36,10,34.00%,15,13,19,12,5,6,5,8,5,1,4,0,3,10,,6,0,16
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,12,Colonoscopy,"1,565",925,510,59.10%,165,99,80,90,136,70,57,81,88,53,53,40,43,510,,126,0,583
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,13,Flexi Sigmoidoscopy,385,202,100,52.50%,44,37,35,18,26,23,18,15,25,12,6,12,14,100,,15,0,146
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,14,Cystoscopy,167,24,13,14.40%,37,30,39,22,10,5,4,2,2,2,0,0,1,13,,65,0,102
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,15,Gastroscopy,"1,121",602,256,53.70%,127,95,77,76,80,64,48,75,74,47,36,37,29,256,,77,0,425
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,16,Total,"14,880","4,865","1,032",32.70%,"2,620","2,075","1,694","1,464","1,069","1,093",908,943,808,452,350,233,139,"1,032",,"1,394","3,727","9,853"
Y59,South East Commissioning Region,Y00080,Harbour Medical Practice,3,Non-obstetric Ultrasound,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,0,0
Y59,South East Commissioning Region,Y00080,Harbour Medical Practice,16,Total,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,330,0,0
Y59,South East Commissioning Region,NYR,Healthshare Diagnostics,1,Magnetic Resonance Imaging,"3,973",118,0,3.00%,"1,315",735,557,551,393,304,71,20,10,1,13,3,0,0,,0,0,"5,729"
Y59,South East Commissioning Region,NYR,Healthshare Diagnostics,3,Non-obstetric Ultrasound,"14,773",88,2,0.60%,"8,392","2,200","1,554","1,365",982,192,66,11,2,2,2,2,1,2,,0,0,"17,442"
Y59,South East Commissioning Region,NYR,Healthshare Diagnostics,5,DEXA Scan,56,0,0,0.00%,36,15,5,0,0,0,0,0,0,0,0,0,0,0,,0,0,83
Y59,South East Commissioning Region,NYR,Healthshare Diagnostics,7,Cardiology - Echocardiography,284,1,0,0.40%,192,16,13,25,27,10,0,1,0,0,0,0,0,0,,0,0,328
Y59,South East Commissioning Region,NYR,Healthshare Diagnostics,12,Colonoscopy,74,0,0,0.00%,46,20,5,1,2,0,0,0,0,0,0,0,0,0,,0,0,148
Y59,South East Commissioning Region,NYR,Healthshare Diagnostics,13,Flexi Sigmoidoscopy,9,0,0,0.00%,6,1,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,16
Y59,South East Commissioning Region,NYR,Healthshare Diagnostics,15,Gastroscopy,74,0,0,0.00%,47,22,4,1,0,0,0,0,0,0,0,0,0,0,,0,0,261
Y59,South East Commissioning Region,NYR,Healthshare Diagnostics,16,Total,"19,243",207,2,1.10%,"10,034","3,009","2,138","1,944","1,405",506,137,32,12,3,15,5,1,2,,0,0,"24,007"
Y59,South East Commissioning Region,ALH,Hem Clinical Ultrasound Service Limited,3,Non-obstetric Ultrasound,170,0,0,0.00%,104,34,32,0,0,0,0,0,0,0,0,0,0,0,,0,0,967
Y59,South East Commissioning Region,ALH,Hem Clinical Ultrasound Service Limited,16,Total,170,0,0,0.00%,104,34,32,0,0,0,0,0,0,0,0,0,0,0,,0,0,967
Y59,South East Commissioning Region,NWX,Here,1,Magnetic Resonance Imaging,804,37,12,4.60%,295,221,153,76,16,6,8,3,6,5,2,1,0,12,,0,903,214
Y59,South East Commissioning Region,NWX,Here,2,Computed Tomography,82,3,1,3.70%,40,20,9,5,4,1,0,0,0,1,0,0,1,1,,0,22,499
Y59,South East Commissioning Region,NWX,Here,3,Non-obstetric Ultrasound,330,66,3,20.00%,82,52,49,31,22,28,19,19,22,2,0,0,1,3,,0,123,206
Y59,South East Commissioning Region,NWX,Here,5,DEXA Scan,2,0,0,0.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Y59,South East Commissioning Region,NWX,Here,9,Neurophysiology - Peripheral Neurophysiology,27,22,1,81.50%,0,0,0,0,0,5,7,3,7,1,0,0,3,1,,0,7,0
Y59,South East Commissioning Region,NWX,Here,16,Total,"1,245",128,17,10.30%,418,294,211,112,42,40,34,25,35,9,2,1,5,17,,0,"1,055",919
Y59,South East Commissioning Region,NV1,Inhealth Limited,1,Magnetic Resonance Imaging,"3,354",67,11,2.00%,"1,577",949,455,215,63,28,7,2,17,5,9,16,0,11,,2,0,"6,117"
Y59,South East Commissioning Region,NV1,Inhealth Limited,2,Computed Tomography,114,3,0,2.60%,26,42,24,8,2,9,3,0,0,0,0,0,0,0,,0,0,105
Y59,South East Commissioning Region,NV1,Inhealth Limited,3,Non-obstetric Ultrasound,"9,161",8,0,0.10%,"1,824","1,766","1,729","1,517","1,290","1,027",4,0,2,2,0,0,0,0,,154,0,"6,163"
Y59,South East Commissioning Region,NV1,Inhealth Limited,5,DEXA Scan,278,12,7,4.30%,81,60,70,43,9,3,1,1,1,0,0,1,1,7,,0,0,191
Y59,South East Commissioning Region,NV1,Inhealth Limited,6,Audiology - Audiology Assessments,"1,992",419,81,21.00%,408,332,290,242,186,115,91,90,53,62,26,13,3,81,,2,0,"1,265"
