Regional Team Code,Regional Team Name,Provider Code,Provider Name,Diagnostic ID,Diagnostic Test Name, Total Waiting List , Number waiting 6+ Weeks , Number waiting 13+ Weeks , Percentage waiting 6+ weeks , 0 <01 weeks , 01 <02 weeks , 02 <03 weeks , 03 <04 weeks , 04 <05 weeks , 05 <06 weeks , 06 <07 weeks , 07 <08 weeks , 08 <09 weeks , 09 <10 weeks , 10 <11 weeks , 11 <12 weeks , 12 <13 weeks , 13+ weeks ,, Planned tests / procedures , Unscheduled tests / procedures , Waiting list tests / procedures (excluding planned) 
Y58,South West Commissioning Region,NT402,Bath Clinic,7,Cardiology - Echocardiography,1,0,0,0.00%,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0
Y58,South West Commissioning Region,NT402,Bath Clinic,16,Total,15,0,0,0.00%,6,5,2,1,1,0,0,0,0,0,0,0,0,0,,0,0,33
Y58,South West Commissioning Region,NX0,Chime Social Enterprise,6,Audiology - Audiology Assessments,"5,351","3,614","1,914",67.50%,289,316,282,308,314,228,219,246,268,246,257,242,222,"1,914",,912,0,0
Y58,South West Commissioning Region,NX0,Chime Social Enterprise,16,Total,"5,351","3,614","1,914",67.50%,289,316,282,308,314,228,219,246,268,246,257,242,222,"1,914",,912,0,0
Y58,South West Commissioning Region,AC7,Cobalt Health,1,Magnetic Resonance Imaging,113,4,0,3.50%,70,26,9,3,1,0,0,0,1,2,1,0,0,0,,0,270,0
Y58,South West Commissioning Region,AC7,Cobalt Health,2,Computed Tomography,118,0,0,0.00%,52,30,26,10,0,0,0,0,0,0,0,0,0,0,,0,315,0
Y58,South West Commissioning Region,AC7,Cobalt Health,16,Total,231,4,0,1.70%,122,56,35,13,1,0,0,0,1,2,1,0,0,0,,0,585,0
Y58,South West Commissioning Region,RJ8,Cornwall Partnership NHS Foundation Trust,11,Urodynamics - Pressures & Flows,64,49,24,76.60%,3,7,4,1,0,0,1,3,11,4,3,1,2,24,,0,0,20
Y58,South West Commissioning Region,RJ8,Cornwall Partnership NHS Foundation Trust,16,Total,64,49,24,76.60%,3,7,4,1,0,0,1,3,11,4,3,1,2,24,,0,0,20
Y58,South West Commissioning Region,RBD,Dorset County Hospital NHS Foundation Trust,1,Magnetic Resonance Imaging,618,2,0,0.30%,167,175,120,121,17,16,2,0,0,0,0,0,0,0,,89,13,"1,041"
Y58,South West Commissioning Region,RBD,Dorset County Hospital NHS Foundation Trust,2,Computed Tomography,517,12,0,2.30%,256,143,59,19,17,11,0,8,4,0,0,0,0,0,,910,"1,353","3,010"
Y58,South West Commissioning Region,RBD,Dorset County Hospital NHS Foundation Trust,3,Non-obstetric Ultrasound,"1,260",5,0,0.40%,323,250,195,209,196,82,0,0,0,5,0,0,0,0,,147,274,"2,000"
Y58,South West Commissioning Region,RBD,Dorset County Hospital NHS Foundation Trust,5,DEXA Scan,224,0,0,0.00%,53,51,65,47,7,1,0,0,0,0,0,0,0,0,,25,0,224
Y58,South West Commissioning Region,RBD,Dorset County Hospital NHS Foundation Trust,7,Cardiology - Echocardiography,"1,371",748,396,54.60%,135,110,99,116,85,78,77,43,61,51,29,55,36,396,,64,204,506
Y58,South West Commissioning Region,RBD,Dorset County Hospital NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,322,129,1,40.10%,25,32,27,42,33,34,32,17,39,19,14,7,0,1,,0,0,111
Y58,South West Commissioning Region,RBD,Dorset County Hospital NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,91,2,0,2.20%,25,12,22,16,12,2,0,0,1,1,0,0,0,0,,4,0,107
Y58,South West Commissioning Region,RBD,Dorset County Hospital NHS Foundation Trust,11,Urodynamics - Pressures & Flows,46,31,4,67.40%,1,1,5,2,5,1,5,5,3,3,5,3,3,4,,2,0,0
Y58,South West Commissioning Region,RBD,Dorset County Hospital NHS Foundation Trust,12,Colonoscopy,275,66,21,24.00%,73,39,26,27,29,15,9,11,12,3,5,1,4,21,,50,0,284
Y58,South West Commissioning Region,RBD,Dorset County Hospital NHS Foundation Trust,13,Flexi Sigmoidoscopy,78,23,7,29.50%,17,13,7,8,6,4,6,2,1,0,1,1,5,7,,11,14,68
Y58,South West Commissioning Region,RBD,Dorset County Hospital NHS Foundation Trust,14,Cystoscopy,68,7,0,10.30%,12,23,9,5,8,4,4,2,0,0,1,0,0,0,,56,0,141
Y58,South West Commissioning Region,RBD,Dorset County Hospital NHS Foundation Trust,15,Gastroscopy,274,48,12,17.50%,67,49,33,27,32,18,7,5,6,2,5,5,6,12,,43,23,310
Y58,South West Commissioning Region,RBD,Dorset County Hospital NHS Foundation Trust,16,Total,"5,144","1,073",441,20.90%,"1,154",898,667,639,447,266,142,93,127,84,60,72,54,441,,"1,401","1,881","7,802"
Y58,South West Commissioning Region,RDY,Dorset Healthcare University NHS Foundation Trust,3,Non-obstetric Ultrasound,10,1,0,10.00%,1,1,1,1,5,0,1,0,0,0,0,0,0,0,,0,0,399
Y58,South West Commissioning Region,RDY,Dorset Healthcare University NHS Foundation Trust,6,Audiology - Audiology Assessments,"1,689",171,3,10.10%,329,309,335,224,180,141,85,48,24,3,5,2,1,3,,0,0,823
Y58,South West Commissioning Region,RDY,Dorset Healthcare University NHS Foundation Trust,16,Total,"1,699",172,3,10.10%,330,310,336,225,185,141,86,48,24,3,5,2,1,3,,0,0,"1,222"
Y58,South West Commissioning Region,NVC04,Duchy Hospital,1,Magnetic Resonance Imaging,1,0,0,0.00%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,21
Y58,South West Commissioning Region,NVC04,Duchy Hospital,2,Computed Tomography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9
Y58,South West Commissioning Region,NVC04,Duchy Hospital,3,Non-obstetric Ultrasound,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,6
Y58,South West Commissioning Region,NVC04,Duchy Hospital,7,Cardiology - Echocardiography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5
Y58,South West Commissioning Region,NVC04,Duchy Hospital,12,Colonoscopy,25,6,0,24.00%,0,3,9,4,2,1,0,3,3,0,0,0,0,0,,0,0,14
Y58,South West Commissioning Region,NVC04,Duchy Hospital,13,Flexi Sigmoidoscopy,29,10,0,34.50%,0,6,6,2,2,3,5,1,1,2,0,1,0,0,,0,0,9
Y58,South West Commissioning Region,NVC04,Duchy Hospital,15,Gastroscopy,1,0,0,0.00%,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Y58,South West Commissioning Region,NVC04,Duchy Hospital,16,Total,56,16,0,28.60%,1,9,16,6,4,4,5,4,4,2,0,1,0,0,,0,0,64
Y58,South West Commissioning Region,NGL,Echogenicity Limited,7,Cardiology - Echocardiography,"1,134",9,1,0.80%,25,138,257,485,175,45,6,1,0,1,0,0,0,1,,0,0,637
Y58,South West Commissioning Region,NGL,Echogenicity Limited,16,Total,"1,134",9,1,0.80%,25,138,257,485,175,45,6,1,0,1,0,0,0,1,,0,0,637
Y58,South West Commissioning Region,NCL01,Express Diagnostics (Derriford),6,Audiology - Audiology Assessments,149,0,0,0.00%,49,100,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,227
Y58,South West Commissioning Region,NCL01,Express Diagnostics (Derriford),16,Total,149,0,0,0.00%,49,100,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,227
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,1,Magnetic Resonance Imaging,"1,442",49,33,3.40%,434,357,242,184,163,13,1,3,4,3,2,2,1,33,,132,717,"1,687"
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,2,Computed Tomography,"1,743",2,0,0.10%,614,372,281,209,170,95,1,0,1,0,0,0,0,0,,430,"4,265","2,133"
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,3,Non-obstetric Ultrasound,"3,598",48,0,1.30%,"1,077",815,618,445,311,284,33,9,4,2,0,0,0,0,,414,803,"4,751"
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,4,Barium Enema,126,0,0,0.00%,37,19,20,14,12,24,0,0,0,0,0,0,0,0,,2,12,71
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,5,DEXA Scan,150,0,0,0.00%,82,58,5,2,2,1,0,0,0,0,0,0,0,0,,40,0,383
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,6,Audiology - Audiology Assessments,916,17,1,1.90%,211,252,139,154,116,27,5,5,2,4,0,0,0,1,,0,0,"1,009"
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,7,Cardiology - Echocardiography,"1,545",423,142,27.40%,120,200,190,235,275,102,34,35,32,38,75,21,46,142,,0,249,"1,149"
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,566,293,13,51.80%,44,81,23,32,48,45,40,63,31,22,40,45,39,13,,0,0,209
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,198,0,0,0.00%,78,44,23,43,4,6,0,0,0,0,0,0,0,0,,0,0,159
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,11,Urodynamics - Pressures & Flows,84,24,2,28.60%,5,23,4,3,2,23,5,1,1,0,0,3,12,2,,0,0,41
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,12,Colonoscopy,587,223,89,38.00%,109,82,48,45,39,41,33,22,18,12,20,18,11,89,,117,1,590
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,13,Flexi Sigmoidoscopy,366,154,46,42.10%,31,36,26,49,37,33,30,30,9,5,13,13,8,46,,20,15,189
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,14,Cystoscopy,187,105,71,56.10%,12,9,19,16,16,10,9,5,9,1,3,1,6,71,,8,15,232
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,15,Gastroscopy,464,60,19,12.90%,133,108,74,36,34,19,3,9,8,6,8,5,2,19,,154,52,704
Y58,South West Commissioning Region,RTE,Gloucestershire Hospitals NHS Foundation Trust,16,Total,"11,972","1,398",416,11.70%,"2,987","2,456","1,712","1,467","1,229",723,194,182,119,93,161,108,125,416,,"1,317","6,129","13,307"
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,1,Magnetic Resonance Imaging,791,4,0,0.50%,276,232,133,92,39,15,1,0,1,2,0,0,0,0,,185,5,"1,532"
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,2,Computed Tomography,941,86,0,9.10%,338,239,126,64,46,42,35,17,8,15,9,2,0,0,,413,"1,120","2,652"
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,3,Non-obstetric Ultrasound,"1,738",183,14,10.50%,601,403,224,119,125,83,53,42,23,13,19,10,9,14,,196,15,"2,721"
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,5,DEXA Scan,202,0,0,0.00%,59,52,54,27,9,1,0,0,0,0,0,0,0,0,,28,1,162
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,6,Audiology - Audiology Assessments,693,60,20,8.70%,121,131,128,113,93,47,9,6,11,3,2,3,6,20,,475,0,765
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,7,Cardiology - Echocardiography,880,118,67,13.40%,146,150,152,106,131,77,17,12,9,3,4,4,2,67,,0,300,788
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,9,Neurophysiology - Peripheral Neurophysiology,115,3,0,2.60%,22,25,17,22,16,10,0,0,2,0,0,0,1,0,,0,0,72
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,10,Respiratory physiology - Sleep Studies,149,24,5,16.10%,11,16,30,33,25,10,2,3,2,6,2,1,3,5,,0,0,103
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,11,Urodynamics - Pressures & Flows,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,12,Colonoscopy,530,138,90,26.00%,137,69,50,22,109,5,0,5,31,3,5,3,1,90,,106,8,511
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,13,Flexi Sigmoidoscopy,158,61,19,38.60%,29,15,11,10,26,6,8,9,11,3,4,2,5,19,,0,0,11
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,14,Cystoscopy,102,44,35,43.10%,13,9,11,7,15,3,1,1,5,0,1,1,0,35,,1,0,203
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,15,Gastroscopy,339,46,5,13.60%,96,23,14,25,110,25,9,7,14,2,4,1,4,5,,21,24,262
Y58,South West Commissioning Region,RN3,Great Western Hospitals NHS Foundation Trust,16,Total,"6,638",767,255,11.60%,"1,849","1,364",950,640,744,324,135,102,117,50,50,27,31,255,,"1,425","1,473","9,791"
Y58,South West Commissioning Region,NT419,Harbour Hospital,1,Magnetic Resonance Imaging,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4
Y58,South West Commissioning Region,NT419,Harbour Hospital,3,Non-obstetric Ultrasound,1,0,0,0.00%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Y58,South West Commissioning Region,NT419,Harbour Hospital,16,Total,1,0,0,0.00%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4
Y58,South West Commissioning Region,NXP,Independent Health Group,9,Neurophysiology - Peripheral Neurophysiology,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5
Y58,South West Commissioning Region,NXP,Independent Health Group,16,Total,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5
Y58,South West Commissioning Region,NEF,Korus Health,3,Non-obstetric Ultrasound,"2,446",7,0,0.30%,788,730,562,245,84,30,7,0,0,0,0,0,0,0,,"4,403",0,0
Y58,South West Commissioning Region,NEF,Korus Health,16,Total,"2,446",7,0,0.30%,788,730,562,245,84,30,7,0,0,0,0,0,0,0,,"4,403",0,0
Y58,South West Commissioning Region,NVC08,Mount Stuart Hospital,1,Magnetic Resonance Imaging,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,38
Y58,South West Commissioning Region,NVC08,Mount Stuart Hospital,2,Computed Tomography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,7
Y58,South West Commissioning Region,NVC08,Mount Stuart Hospital,3,Non-obstetric Ultrasound,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42
Y58,South West Commissioning Region,NVC08,Mount Stuart Hospital,11,Urodynamics - Pressures & Flows,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9
Y58,South West Commissioning Region,NVC08,Mount Stuart Hospital,12,Colonoscopy,9,4,1,44.40%,0,0,3,0,2,0,0,2,1,0,0,0,0,1,,0,0,5
Y58,South West Commissioning Region,NVC08,Mount Stuart Hospital,13,Flexi Sigmoidoscopy,5,0,0,0.00%,0,0,4,0,0,1,0,0,0,0,0,0,0,0,,0,0,11
Y58,South West Commissioning Region,NVC08,Mount Stuart Hospital,14,Cystoscopy,37,31,3,83.80%,0,0,0,5,1,0,0,7,9,0,1,8,3,3,,0,0,27
Y58,South West Commissioning Region,NVC08,Mount Stuart Hospital,15,Gastroscopy,9,5,0,55.60%,0,1,2,0,1,0,0,2,0,1,1,1,0,0,,0,0,0
Y58,South West Commissioning Region,NVC08,Mount Stuart Hospital,16,Total,60,40,4,66.70%,0,1,9,5,4,1,0,11,10,1,2,9,3,4,,0,0,139
Y58,South West Commissioning Region,NVC09,New Hall Hospital,1,Magnetic Resonance Imaging,6,1,0,16.70%,0,0,1,2,2,0,1,0,0,0,0,0,0,0,,4,0,169
Y58,South West Commissioning Region,NVC09,New Hall Hospital,2,Computed Tomography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,33
Y58,South West Commissioning Region,NVC09,New Hall Hospital,3,Non-obstetric Ultrasound,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,21
Y58,South West Commissioning Region,NVC09,New Hall Hospital,9,Neurophysiology - Peripheral Neurophysiology,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,13
Y58,South West Commissioning Region,NVC09,New Hall Hospital,11,Urodynamics - Pressures & Flows,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5
Y58,South West Commissioning Region,NVC09,New Hall Hospital,12,Colonoscopy,12,4,0,33.30%,0,1,1,2,1,3,2,0,1,1,0,0,0,0,,0,0,14
Y58,South West Commissioning Region,NVC09,New Hall Hospital,13,Flexi Sigmoidoscopy,2,1,1,50.00%,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,3
Y58,South West Commissioning Region,NVC09,New Hall Hospital,14,Cystoscopy,2,1,0,50.00%,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,18
Y58,South West Commissioning Region,NVC09,New Hall Hospital,15,Gastroscopy,7,0,0,0.00%,0,1,2,3,0,1,0,0,0,0,0,0,0,0,,0,0,20
Y58,South West Commissioning Region,NVC09,New Hall Hospital,16,Total,29,7,1,24.10%,0,3,5,7,3,4,3,0,2,1,0,0,0,1,,7,0,296
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,1,Magnetic Resonance Imaging,"2,436",14,0,0.60%,603,619,462,269,272,197,7,4,3,0,0,0,0,0,,555,111,"3,490"
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,2,Computed Tomography,"1,364",8,0,0.60%,615,408,166,107,50,10,3,2,3,0,0,0,0,0,,972,"2,726","6,572"
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,3,Non-obstetric Ultrasound,"3,043",26,0,0.90%,724,762,662,546,275,48,9,5,11,1,0,0,0,0,,674,370,"7,812"
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,4,Barium Enema,51,0,0,0.00%,16,11,6,9,9,0,0,0,0,0,0,0,0,0,,0,1,65
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,5,DEXA Scan,145,0,0,0.00%,9,17,45,40,34,0,0,0,0,0,0,0,0,0,,227,0,182
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,7,Cardiology - Echocardiography,911,6,0,0.70%,204,251,188,135,61,66,3,1,0,2,0,0,0,0,,91,138,"1,183"
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,9,Neurophysiology - Peripheral Neurophysiology,135,0,0,0.00%,6,22,40,20,31,16,0,0,0,0,0,0,0,0,,0,0,170
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,10,Respiratory physiology - Sleep Studies,33,0,0,0.00%,8,13,9,3,0,0,0,0,0,0,0,0,0,0,,4,0,0
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,11,Urodynamics - Pressures & Flows,171,1,0,0.60%,41,26,34,26,19,24,1,0,0,0,0,0,0,0,,0,0,86
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,12,Colonoscopy,513,4,0,0.80%,171,110,74,41,102,11,1,0,3,0,0,0,0,0,,29,1,360
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,13,Flexi Sigmoidoscopy,158,4,0,2.50%,42,32,21,16,30,13,2,0,1,1,0,0,0,0,,13,11,70
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,14,Cystoscopy,316,6,0,1.90%,83,37,29,59,64,38,3,1,2,0,0,0,0,0,,7,1,457
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,15,Gastroscopy,472,9,0,1.90%,126,96,71,46,100,24,2,1,3,2,1,0,0,0,,11,42,296
Y58,South West Commissioning Region,RVJ,North Bristol NHS Trust,16,Total,"9,748",78,0,0.80%,"2,648","2,404","1,807","1,317","1,047",447,31,14,26,6,1,0,0,0,,"2,583","3,401","20,743"
Y58,South West Commissioning Region,NT202,"Nuffield Health, Bournemouth Hospital",1,Magnetic Resonance Imaging,4,0,0,0.00%,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,7
Y58,South West Commissioning Region,NT202,"Nuffield Health, Bournemouth Hospital",3,Non-obstetric Ultrasound,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,7
Y58,South West Commissioning Region,NT202,"Nuffield Health, Bournemouth Hospital",16,Total,4,0,0,0.00%,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,14
Y58,South West Commissioning Region,NT206,"Nuffield Health, Bristol Hospital (Chesterfield)",1,Magnetic Resonance Imaging,8,0,0,0.00%,2,5,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,42
Y58,South West Commissioning Region,NT206,"Nuffield Health, Bristol Hospital (Chesterfield)",2,Computed Tomography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2
Y58,South West Commissioning Region,NT206,"Nuffield Health, Bristol Hospital (Chesterfield)",3,Non-obstetric Ultrasound,3,0,0,0.00%,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,8
Y58,South West Commissioning Region,NT206,"Nuffield Health, Bristol Hospital (Chesterfield)",16,Total,11,0,0,0.00%,4,5,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,52
Y58,South West Commissioning Region,NTPH2,Practice Plus Group Hospital - Emersons Green,1,Magnetic Resonance Imaging,72,7,0,9.70%,4,10,8,18,15,10,7,0,0,0,0,0,0,0,,0,0,78
Y58,South West Commissioning Region,NTPH2,Practice Plus Group Hospital - Emersons Green,2,Computed Tomography,54,1,0,1.90%,18,11,13,8,2,1,0,1,0,0,0,0,0,0,,0,0,121
Y58,South West Commissioning Region,NTPH2,Practice Plus Group Hospital - Emersons Green,3,Non-obstetric Ultrasound,149,4,0,2.70%,53,6,30,37,12,7,1,0,1,2,0,0,0,0,,0,0,336
Y58,South West Commissioning Region,NTPH2,Practice Plus Group Hospital - Emersons Green,7,Cardiology - Echocardiography,5,0,0,0.00%,1,3,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,9
Y58,South West Commissioning Region,NTPH2,Practice Plus Group Hospital - Emersons Green,12,Colonoscopy,133,17,3,12.80%,24,27,17,15,23,10,5,4,2,0,2,0,1,3,,0,0,98
Y58,South West Commissioning Region,NTPH2,Practice Plus Group Hospital - Emersons Green,13,Flexi Sigmoidoscopy,48,4,1,8.30%,7,8,9,7,13,0,1,2,0,0,0,0,0,1,,0,0,36
Y58,South West Commissioning Region,NTPH2,Practice Plus Group Hospital - Emersons Green,14,Cystoscopy,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2
Y58,South West Commissioning Region,NTPH2,Practice Plus Group Hospital - Emersons Green,15,Gastroscopy,319,22,6,6.90%,102,86,33,43,21,12,7,3,2,1,1,0,2,6,,0,0,184
Y58,South West Commissioning Region,NTPH2,Practice Plus Group Hospital - Emersons Green,16,Total,780,55,10,7.10%,209,151,111,128,86,40,21,10,5,3,3,0,3,10,,0,0,864
Y58,South West Commissioning Region,NTPH5,Practice Plus Group Hospital - Plymouth,1,Magnetic Resonance Imaging,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,75
Y58,South West Commissioning Region,NTPH5,Practice Plus Group Hospital - Plymouth,2,Computed Tomography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9
Y58,South West Commissioning Region,NTPH5,Practice Plus Group Hospital - Plymouth,3,Non-obstetric Ultrasound,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,11
Y58,South West Commissioning Region,NTPH5,Practice Plus Group Hospital - Plymouth,12,Colonoscopy,73,10,0,13.70%,3,22,28,6,2,2,3,1,3,2,0,1,0,0,,0,0,129
Y58,South West Commissioning Region,NTPH5,Practice Plus Group Hospital - Plymouth,13,Flexi Sigmoidoscopy,14,1,0,7.10%,2,3,5,1,1,1,0,0,0,0,0,1,0,0,,0,0,27
Y58,South West Commissioning Region,NTPH5,Practice Plus Group Hospital - Plymouth,15,Gastroscopy,108,23,15,21.30%,45,11,11,9,7,2,1,4,1,2,0,0,0,15,,0,0,0
Y58,South West Commissioning Region,NTPH5,Practice Plus Group Hospital - Plymouth,16,Total,195,34,15,17.40%,50,36,44,16,10,5,4,5,4,4,0,2,0,15,,0,0,251
Y58,South West Commissioning Region,NTPH1,Practice Plus Group Hospital - Shepton Mallet,1,Magnetic Resonance Imaging,72,0,0,0.00%,15,43,6,0,1,7,0,0,0,0,0,0,0,0,,0,0,204
Y58,South West Commissioning Region,NTPH1,Practice Plus Group Hospital - Shepton Mallet,3,Non-obstetric Ultrasound,154,4,0,2.60%,34,43,37,19,9,8,4,0,0,0,0,0,0,0,,0,0,199
Y58,South West Commissioning Region,NTPH1,Practice Plus Group Hospital - Shepton Mallet,7,Cardiology - Echocardiography,8,1,0,12.50%,1,0,1,2,2,1,0,0,0,0,1,0,0,0,,0,0,12
Y58,South West Commissioning Region,NTPH1,Practice Plus Group Hospital - Shepton Mallet,12,Colonoscopy,27,27,7,100.00%,0,0,0,0,0,0,0,0,1,3,7,7,2,7,,0,0,12
Y58,South West Commissioning Region,NTPH1,Practice Plus Group Hospital - Shepton Mallet,13,Flexi Sigmoidoscopy,7,3,1,42.90%,0,1,1,2,0,0,1,0,0,0,0,1,0,1,,0,0,18
Y58,South West Commissioning Region,NTPH1,Practice Plus Group Hospital - Shepton Mallet,14,Cystoscopy,3,0,0,0.00%,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9
Y58,South West Commissioning Region,NTPH1,Practice Plus Group Hospital - Shepton Mallet,15,Gastroscopy,255,101,9,39.60%,24,22,28,27,32,21,25,18,18,15,9,5,2,9,,0,0,45
Y58,South West Commissioning Region,NTPH1,Practice Plus Group Hospital - Shepton Mallet,16,Total,526,136,17,25.90%,77,109,73,50,44,37,30,18,19,18,17,13,4,17,,0,0,499
Y58,South West Commissioning Region,NTPH3,Practice Plus Group Surgical Centre - Devizes,1,Magnetic Resonance Imaging,33,1,0,3.00%,4,2,10,10,4,2,1,0,0,0,0,0,0,0,,0,0,22
Y58,South West Commissioning Region,NTPH3,Practice Plus Group Surgical Centre - Devizes,2,Computed Tomography,14,0,0,0.00%,1,2,4,4,3,0,0,0,0,0,0,0,0,0,,0,0,24
Y58,South West Commissioning Region,NTPH3,Practice Plus Group Surgical Centre - Devizes,3,Non-obstetric Ultrasound,251,29,5,11.60%,39,45,67,40,18,13,6,6,6,3,1,1,1,5,,0,0,111
Y58,South West Commissioning Region,NTPH3,Practice Plus Group Surgical Centre - Devizes,7,Cardiology - Echocardiography,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4
Y58,South West Commissioning Region,NTPH3,Practice Plus Group Surgical Centre - Devizes,12,Colonoscopy,62,13,1,21.00%,6,18,11,6,5,3,6,2,3,0,0,1,0,1,,0,0,49
Y58,South West Commissioning Region,NTPH3,Practice Plus Group Surgical Centre - Devizes,13,Flexi Sigmoidoscopy,13,1,0,7.70%,0,8,3,0,0,1,0,0,1,0,0,0,0,0,,0,0,22
